,Unnamed: 0,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
3128,3128,non-clickbait,wiranto sulit bedakan kehadiran wartawan asing papua provokator,8,6.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3129,3129,clickbait,hasil lengkap kualifikasi euro belanda belgia pesta gol,8,5.666666667,0.111111111,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3130,3130,clickbait,peringati berkarir musisi ari lasso konser kota,7,5.25,0.4166666670000001,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3131,3131,clickbait,musim panas klub eropa tukar kiper,6,4.8,0.4,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3132,3132,clickbait,bikin penasaran novel horor kkn desa penari pre order tambahan cerita,11,4.866666667,0.266666667,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3133,3133,clickbait,konser ari lasso turunkan berat badannya,6,5.571428571,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3134,3134,clickbait,kukuh audisi berhenti pb djarum langgar undang undang ikuti tuntutan kpai,11,5.4,0.266666667,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3135,3135,clickbait,lionel messi belajar freekick dewa sepak bola argentina,8,5.777777778,0.111111111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3136,3136,clickbait,beredar kabar bj habibie wafat grup wa facebook kondisi rspad sepi hoax,12,4.733333333,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3137,3137,clickbait,ramalan zodiak besok rabu september taurus gegabah virgo mawas libra berubah,11,5.833333333,0.083333333,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3138,3138,clickbait,bicara rahangnya terbentur besi bahayakan kondisi nia daniaty penjelasan medis,10,6.071428571,0.28571428600000004,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3139,3139,clickbait,tes kepribadian gambar laki laki perempuan jawabanmu mencerminkan kondisi jiwamu,10,6.615384615,0.230769231,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3140,3140,clickbait,fakta sidang perdana narkoba jefri nichol deg degan hadirnya sang kekasih,11,5.333333333,0.266666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3141,3141,clickbait,dokter kepresidenan kondisi kesehatan bj habibie dirawat rumah sakit,9,6.076923077000001,0.307692308,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3142,3142,clickbait,ramalan zodiak cinta selasa september leo emosional cancer keraguan,9,5.75,0.25,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3143,3143,clickbait,blak blakan bebby fey bongkar isi chat youtuber lecehkannya atta halilintar,11,5.692307692000001,0.153846154,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3144,3144,clickbait,sby indonesia mengundang bahaya kebencian menguat lampu kuning,8,5.785714286,0.428571429,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3145,3145,non-clickbait,jadwal siaran langsung timnas indonesia vs thailand kualifikasi piala dunia,10,6.181818182000001,0.090909091,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3146,3146,non-clickbait,jadwal prediksi susunan pemain timnas indonesia vs thailand pemain andalan simon mcmenemy,12,6.0,0.14285714300000002,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3147,3147,clickbait,peringatan keras hotman paris advokat berijazah palsu rival andar farhat sangat memalukan,12,6.307692307999999,0.076923077,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3148,3148,clickbait,alasan bebby fey beberkan bukti pelecehan seksual dialaminya hina orangtua,10,5.857142857,0.28571428600000004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3149,3149,clickbait,profil ketua kpai disorot publik terkait polemik audisi pb djarum,10,5.5,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3150,3150,clickbait,berulangkali dul jaelani maaf keluarga korban kecelakaan silam,8,6.153846154,0.384615385,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3151,3151,clickbait,video viral kisah mbah waris pengawal presiden soekarno jualan koran nggak kuat,12,5.4,0.2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3152,3152,clickbait,ramalan zodiak selasa september leo cekatan capricorn rumah,8,5.461538462,0.384615385,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3153,3153,clickbait,penyelenggara negara menjadikan kkn gaya hidup kpk dianggap gagal,9,6.076923077000001,0.307692308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3154,3154,non-clickbait,jelang laga psm vs psis liga tim juku eja perpanjang rekor terkalahkan kandang,13,4.75,0.1875,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3155,3155,clickbait,rekaman pembicaraan mobil innova tabrakan bus mira nganjuk,8,5.428571429,0.428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3156,3156,non-clickbait,info bmkg peringatan potensi gelombang selasa september,7,6.0,0.363636364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3157,3157,clickbait,inter milan angkut pemain man united,6,4.7,0.4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3158,3158,clickbait,wacana pertukaran kiper klub raksasa eropa,6,6.166666667,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3159,3159,clickbait,tertipu iklan lowongan kerja medsos gadis muda bandung dipaksa psk karimun,11,5.066666667,0.266666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3160,3160,clickbait,viral video dewasa sumedang pemeran diduga miliki pasangan sah,9,5.666666667,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3161,3161,clickbait,penjelasan ustaz abdul somad pahala menyantuni mengusap rambut anak yatim muharram,11,6.307692307999999,0.153846154,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3162,3162,non-clickbait,revisi uu kpk dinilai bentuk penyempurnaan penguatan kelembagaan kpk,9,6.363636364,0.181818182,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3163,3163,clickbait,noviana pengamen surabaya berhasil lulusan terbaik unair gegara keciduk satpol pp,11,5.666666667,0.266666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3164,3164,clickbait,prediksi timnas indonesia vs thailand simon mcmenemy fokus lawan fokus,10,5.066666667,0.333333333,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3165,3165,clickbait,ramalan zodiak cinta selasa september cancer cinta gemini harmonis,9,5.846153846,0.307692308,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3166,3166,clickbait,temukan benda bocah bantu terpecahkan puluhan,6,5.642857143,0.571428571,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3167,3167,clickbait,ramalan zodiak cinta virgo dengarkan hati libra dihantui,8,5.230769231,0.384615385,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3168,3168,clickbait,petualangan cinta giacomo casanova sosok playboy legendaris abad pacar,9,6.666666667,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3169,3169,clickbait,messi belajar freekick legenda timnas argentina,6,6.571428571,0.14285714300000002,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3170,3170,clickbait,tes kepribadian karaktermu pilihan bunga selamatkan kepunahan,7,6.230769231,0.461538462,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3171,3171,non-clickbait,wiranto personel tni polri papua papua barat menakuti rakyat,9,5.153846154,0.307692308,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3172,3172,non-clickbait,live streaming timnas indonesia vs thailand tvri mola tv akses,10,4.571428571,0.28571428600000004,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3173,3173,non-clickbait,materi kuliah juta muslim radikal mahasiswa laporkan kampusnya komisi ham,10,5.5,0.28571428600000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3174,3174,clickbait,siti nur azizah putri ma ruf amin ambil formulir penjaringan calon wali kota tangsel pdip,15,4.9375,0.0625,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3175,3175,non-clickbait,audisi beasiswa bulutangkis tersisa peserta,5,7.166666667,0.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3176,3176,clickbait,menkeu sri mulyani disalahkan kenaikan iuran bpjs respons kemenkeu,9,5.909090909,0.181818182,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3177,3177,clickbait,menko luhut terima esemka produk china,6,5.333333333,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3178,3178,clickbait,taati peraturan spbu pengendara motor perhatian orang,7,5.75,0.4166666670000001,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3179,3179,clickbait,video asusila sumedang pemerannya pasangan sah direkam pemeran pria,9,6.230769231,0.307692308,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3180,3180,clickbait,cpns buka instansi buka formasi sma sederajat orang,8,4.923076923,0.384615385,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3181,3181,clickbait,video korban tewas innova vs bus mira nganjuk tabrakan cerita kecelakaan,11,5.333333333,0.266666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3182,3182,clickbait,liga champions inter vs slavia praha ajang debut kostum ketiga inter milan dedikasi pirelli,14,5.466666667,0.066666667,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3183,3183,clickbait,berita populer bercanda smp pasangan pelaminan pacaran,7,6.0,0.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3184,3184,clickbait,pemeran video vina garut meninggal rayya polisi terlibat video,9,5.846153846,0.307692308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3185,3185,clickbait,batal ac milan nasib angel correa terkini atletico madrid,9,4.916666667,0.25,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3186,3186,non-clickbait,kritik aksi wadah pegawai kpk romli bertentangan aturan,8,5.545454545,0.272727273,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3187,3187,clickbait,berlaku uu direvisi penguatan kpk,5,5.5,0.375,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3188,3188,clickbait,spesifikasi sony xperia ponsel terbaru sony kamera,7,6.0,0.363636364,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3189,3189,non-clickbait,jadwal siaran langsung liga inggris pekan man united arsenal live tvri,11,5.0,0.153846154,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3190,3190,non-clickbait,siaran langsung timnas indonesia vs thailand tvri mola tv,9,4.909090909,0.181818182,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3191,3191,non-clickbait,gg production gelar launching mini konser manado galau sandjaja resto kelapa gading,12,5.4,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3192,3192,clickbait,bacaan niat puasa asyura dilaksanakan selasa september,7,6.1111111110000005,0.222222222,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3193,3193,clickbait,mesin kapal mati wisatawan perancis terdampar pulau buro aceh,9,5.363636364,0.181818182,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3194,3194,clickbait,video vina garut si pria meninggal ditemukan video rayya terlibat,10,5.692307692000001,0.230769231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3195,3195,clickbait,tanggapi audisi pb djarum dihentikan ganjar pranowo berdialog kpai pb djarum,11,5.533333333,0.266666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3196,3196,clickbait,daftar harga hp terbaru september oppo xiaomi,7,5.4,0.3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
3197,3197,clickbait,ditilang pelanggar lintas ceramah agama,5,6.1111111110000005,0.444444444,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3198,3198,non-clickbait,elke ngantung gandeng musisi ternama pop indonesia promo albumnya belanda,10,5.916666667,0.166666667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3199,3199,clickbait,diduga gangguan jiwa anak bacok kandungnya,6,5.875,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3200,3200,clickbait,murid muslim yahudi australia bersatu kesalahpahaman,6,5.818181817999999,0.454545455,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3201,3201,clickbait,begpacker fenomena bule peminta uang indonesia kawasan asia,8,5.818181817999999,0.272727273,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3202,3202,clickbait,jan ethes angkat kaki paha jokowi,6,4.5,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3203,3203,clickbait,perempuan melahirkan bayi kembar raih predikat bersalin tertua dunia,9,5.692307692000001,0.307692308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3204,3204,clickbait,ratusan mahasiswa papua tinggalkan kuliah mengaku diintimidasi,7,7.75,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3205,3205,clickbait,insiden new york washington memicu perang kunjung afghanistan,8,5.1428571430000005,0.428571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3206,3206,clickbait,rusuh suporter kekalahan indonesia menpora malaysia tuntut keadilan rakyat malaysia,10,6.428571429,0.28571428600000004,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3207,3207,clickbait,ribuan pil koplo disembunyikan candra kandang kambing,7,6.125,0.125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3208,3208,clickbait,aulia kesuma tenang peragakan adegan bakar mobil berisi mayat suami anak tiri,12,5.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3209,3209,clickbait,wiranto tegaskan isu teror ular asrama mahasiswa papua surabaya tidak,10,5.307692308,0.230769231,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3210,3210,clickbait,djarum pb djarum nama klub merek rokok,7,4.777777778,0.222222222,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3211,3211,clickbait,perluasan ganjil genap dki jakarta damai suami artis ditilang,9,5.214285714,0.35714285700000004,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3212,3212,non-clickbait,kualifikasi euro belanda belgia menang skor kompak,7,5.888888889,0.222222222,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3213,3213,clickbait,gara gara lauk makan suami sumsel cekik pukuli istrinya,9,4.333333333,0.4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3214,3214,clickbait,fakta kecelakaan maut innova vs bus mira penumpang innova bikin video nabrak nabrak,13,5.333333333,0.133333333,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3215,3215,clickbait,terungkap kelvin membakar mobil berisi mayat pupung dana aulia siapkan botol bensin,12,5.642857143,0.14285714300000002,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3216,3216,clickbait,oktober fenomena bayangan kota kota,5,5.615384615,0.615384615,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3217,3217,clickbait,pembunuhan kekerasan seksual bocah bogor terungkap kronologinya,7,6.5,0.4166666670000001,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3218,3218,clickbait,ramalan zodiak selasa september aries tetaplah bersabar keberuntungan scorpio,9,6.666666667,0.25,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3219,3219,clickbait,pasien konsumsi obat kedaluwarsa puskesmas ketahuan disuntikkan dokter,8,6.615384615,0.384615385,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3220,3220,clickbait,zodiak ramalan bintang selasa september gemini agresif aries taurus tangguh,10,5.846153846,0.230769231,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3221,3221,clickbait,tangis sby ulang joy tobing nyanyikan lagu kenangan mendiang ani yudhoyono,11,5.0625,0.3125,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3222,3222,non-clickbait,muncul isu asrama mahasiswa papua surabaya dilempari ular wiranto provokasi adu domba,12,5.466666667,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3223,3223,clickbait,berita populer polisi nikita mirzani informan permintaan bocah fathir ahmad,10,6.583333333,0.166666667,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3224,3224,clickbait,video mesum perselingkuhan warga sumedang pemeran pria wanita berkeluarga,9,6.230769231,0.307692308,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3225,3225,clickbait,kisah pengusaha sukses pertaruhkan bisnisnya pedang rp miliar pesanan timur,10,6.0,0.28571428600000004,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3226,3226,clickbait,digerogoti kanker ria irawan lahap santap soto banjar sayang aldi taher,11,5.428571429,0.214285714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3227,3227,non-clickbait,elza syarief ngaku selamatkan nikita mirzani isu cepu bantah menuduh bersih,11,5.466666667,0.266666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3228,3228,non-clickbait,pb djarum hentikan audisi mohammad ahsan melarang solusi,8,6.083333333,0.333333333,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3229,3229,clickbait,kondisi terkini bj habibie dirawat rumah sakit dijenguk presiden jokowi,10,5.833333333,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3230,3230,non-clickbait,alumni ylbhi lbh tolak ruu revisi uu kpk,8,4.125,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3231,3231,non-clickbait,prediksi susunan pemain timnas indonesia vs thailand ketajaman beto goncalves,10,6.833333333,0.166666667,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3232,3232,non-clickbait,bwf permasalahkan nama logo djarum foundation bergulirnya indonesia open,9,6.538461538,0.307692308,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3233,3233,clickbait,promosi pariwisata bali tv jepang artis kaget biaya kirim kursi rotan jepang rp juta,14,4.647058824,0.176470588,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3234,3234,clickbait,kecelakaan innova vs bus mira tewas selamat video bicara pura pura menabrak,12,5.2,0.2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3235,3235,clickbait,farhat abbas terbang pbb hotman paris nama indonesia ditertawakan negeri,10,5.533333333,0.333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3236,3236,clickbait,kali ultah kehadiran ani yudhoyono sby hening bisikkan indah,9,5.2,0.4,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3237,3237,clickbait,selamat medina zein lukman azhari dikaruniai buah hati berkat program bayi tabung,12,5.714285714,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3238,3238,non-clickbait,wiranto rekomendasikan gubernur patungan biayai asrama mahasiswa daerah,8,7.555555556,0.111111111,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3239,3239,clickbait,pangkal harga emas dunia jatuh,5,5.222222222,0.444444444,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3240,3240,non-clickbait,manajemen djarum pb djarum nama klub merek rokok,8,5.416666667,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3241,3241,non-clickbait,hoaks bj habibie meninggal dunia kondisi terkini presiden ri dirawat rumah sakit,12,5.266666667,0.2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3242,3242,clickbait,tanggapan gibran rakabuming warganet izin nama sang anak,8,6.333333333,0.333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3243,3243,non-clickbait,malam kondisi bj habibie perawatan intensif,6,5.875,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3244,3244,clickbait,intip aksi menegangkan layar film james bond kejar kejaran situs warisan unesco,12,5.266666667,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3245,3245,non-clickbait,sinopsis trailer film godzilla tayang malam september trans tv wib,10,5.153846154,0.230769231,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3246,3246,non-clickbait,pb djarum berhenti kerisauan sekjen pbsi mengadakan pembinaan usia,9,5.857142857,0.35714285700000004,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3247,3247,non-clickbait,arsul sani prediksi isu revisi uu kpk uji kelayakan capim kpk,11,5.0,0.266666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3248,3248,non-clickbait,janji barbie kumalasari buktikan tinggal as sesumbar fansnya seret boy william,11,5.714285714,0.214285714,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3249,3249,clickbait,terkini rusuh papua ratusan mahasiswa papua pulang kampung gubernur bingung wiranto provokasi,12,6.538461538,0.076923077,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3250,3250,clickbait,penuturan langsung fatir ahmad bocah meninggal bully rahang bengkak dipukul,10,6.071428571,0.28571428600000004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3251,3251,clickbait,lantik dirjen pdspkp menteri susi agus suherman sosok,8,5.454545455,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3252,3252,clickbait,kpk bongkar korupsi sektor migas tersangka diumumkan siang,8,5.8,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3253,3253,clickbait,mudah daftar cpns dibuka oktober perhatikan cek berkas disiapkan,9,5.357142857,0.35714285700000004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3254,3254,non-clickbait,tayang siang september film shooter dibintangi mark wahlberg trans tv wib,11,5.461538462,0.153846154,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
3255,3255,non-clickbait,dpd ri dukung pemekaran provinsi kapuas raya,7,5.428571429,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3256,3256,non-clickbait,link live score hasil indonesia vs thailand live tvri mola tv pantau hp,13,4.266666667,0.133333333,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3257,3257,clickbait,tips lolos tes cpns simak kunci sukses tkp tiu twk,10,4.2,0.333333333,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3258,3258,clickbait,bri mudahkan nasabah mekaar kelas pembiayaan kur,7,6.0,0.222222222,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3259,3259,non-clickbait,äésby jenguk bj habibie rspad,5,4.5,0.166666667,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3260,3260,clickbait,dipasarkan indonesia kendaraan wajib lulus uji bpljskb bekasi,8,6.0,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3261,3261,clickbait,wisata kota batu cocok liburan bareng keluarga,7,5.181818182,0.363636364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3262,3262,clickbait,target pelatih bhayangkara fc,4,5.833333333,0.333333333,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3263,3263,non-clickbait,kadisnakertrans kolaka utara buka pelatihan administrasi perkantoran,7,8.857142857000001,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3264,3264,non-clickbait,pejabat besuk bj habibie rspad sby nila moeloek anies baswedan,10,5.307692308,0.230769231,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3265,3265,clickbait,äéjenguk bj habibie anies baswedan äé tidak diajak berkomunikasi tapi kondisi sadar,12,5.785714286,0.14285714300000002,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3266,3266,clickbait,traveler wajib makan enak kota batu,6,4.666666667,0.333333333,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
