,label,p_title,sent_length,word_length,Stops_ratio,Num_Punctuation,category_Berita,category_Ekonomi&Bisnis,category_Lain,category_Lifestyle,category_Olahraga,category_Otomotif,category_Religi,category_Selebriti&Entertainment,category_Teknologi,source_Kompas.com,source_detik.com,source_fimela.com,source_kapanlagi.com,source_liputan6.com,source_okezone.com,source_posmetro-medan.com,source_republika.co.id,source_sindonews.com,source_tempo.co,source_tribunnews.com,source_wowkeren.com
4065,clickbait,beda penampilan rosa meldianti di postingan sendiri vs dipotret orang lain bikin syok,13,5.615384615,0.23076923100000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4066,clickbait,usai dilantik anggota dpr termuda hillary lasut langsung serang rkuhp,10,6.0,0.1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4067,clickbait,taemin baekhyun dan kai debut bareng junior di superm tertekan tapi senang,12,5.25,0.166666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4068,clickbait,foto ganteng zico ini bikin netter indonesia heboh gara gara dianggap mirip roy kiyoshi,14,5.285714286,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4069,clickbait,ini penjelasan polisi soal tembakan gas air mata ke posko kesehatan atma jaya,13,5.0,0.23076923100000002,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4070,clickbait,intip kerja keras luna maya bentuk bodi aksi gelantungan sampai wajah merah bikin salut,14,5.285714286,0.071428571,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4071,non-clickbait,bareskrim polri minta pemda persulit terbitkan izin usaha perkebunan demi cegah karhutla,12,6.416666667,0.166666667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4072,clickbait,jun u kiss merasa dirugikan dan marah saat harus meninggal di class of lies fans malah gemas,17,4.470588235,0.352941176,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4073,clickbait,sampai di jerman baim wong pamer foto bareng claudia peserta äòthe voice germany äô asal indonesia,16,5.1875,0.25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4074,clickbait,netflix umumkan stranger things bakal berlanjut ke season lewat teaser ini,11,5.818181817999999,0.363636364,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4075,non-clickbait,capek kerja ji chang wook dan yoo jae seok cuci muka pakai balok es di laborhood on hire,18,3.9444444439999997,0.111111111,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4076,non-clickbait,ribuan buruh ikuti jejak mahasiswa akan gelar demo ke dpr,10,4.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4077,clickbait,ruben onsu ngaku ketagihan liburan meski kerepotan boyong anak saat di korea selatan,13,5.538461538,0.23076923100000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4078,clickbait,selfie pertama terungkap cinta laura miliki mata berwarna biru saat masih balita,12,5.75,0.25,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4079,clickbait,viral video ambulans ditembak gas air mata ini penjelasan polri,10,5.4,0.1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4080,clickbait,najwa shihab jago permalukan narasumber sifat asli di ranjang dibocorkan suami,11,6.181818182000001,0.090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4081,clickbait,jennie blackpink digoda jiplak irene red velvet di postingan terbaru,10,5.9,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4082,clickbait,heboh napi madura ini sukses kabur dari penjara dengan modal sendok makan,12,5.166666667,0.25,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4083,non-clickbait,puan maharani dilantik jadi dpr jokowi tunjuk darmin nasution sebagai penggantinya,11,6.545454545,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4084,clickbait,tommy kurniawan dapat pelukan dari sang istri usai dilantik jadi anggota dpr,12,5.416666667,0.333333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4085,clickbait,disney bocorkan soundtrack keren frozen lewat teaser berikut ini,9,6.222222222,0.333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4086,clickbait,audi marissa dan anthony xie belepotan darah hingga nyaris ciuman di pemotretan banjir komentar,14,5.857142857,0.28571428600000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4087,clickbait,kaya raya cara raffi ahmad simpan gepokan uang jadi sorotan,10,5.0,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4088,clickbait,najwa shihab tampar balik nyinyiran antek orde baru justru dikritik tak merasa bersalah,13,5.769230769,0.384615385,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4089,clickbait,gong hyo jin pilih kang ha neul jadi lawan main terbaik gara gara kekurangan ini,15,4.4,0.133333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4090,clickbait,kecantikan jang dong yoon jadi bahasan di lokasi the tale of nokdu kim so hyun ngaku kalah cantik,18,4.444444444,0.166666667,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4091,clickbait,walkot surabaya risma curi perhatian kenakan hanbok saat terima penghargaan,10,6.6,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4092,clickbait,mimpi besar tompi ternyata bukan jadi penyanyi dan dokter bedah lalu apa,12,5.083333333,0.583333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4093,clickbait,bts hiasi sampul majalah ternama di amerika deretan model sebelumnya bikin melongo,12,5.916666667,0.166666667,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4094,non-clickbait,bioskop as yang tayangkan joker bakal dijaga ketat polisi untuk antisipasi kasus penembakan massal,14,6.071428571,0.28571428600000004,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4095,clickbait,dwayne johnson isyaratkan kembali ke fast and furious usai berseteru dengan vin diesel,13,5.692307692000001,0.307692308,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4096,clickbait,jinwoon am respon dugaan dirinya anggota grup chat mesum jung joon young,12,5.083333333,0.083333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4097,clickbait,jadi ketua dpr wanita pertama puan maharani dipertanyakan warganet hingga masuk trending topic,13,6.307692307999999,0.307692308,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4098,clickbait,idol cowok ini dipuji punya kemampuan akting yang bagus ada idolamu,11,5.181818182,0.363636364,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4099,clickbait,dosen ipb perakit molotov rupanya berencana untuk gagalkan pelantikan dpr,10,6.4,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4100,non-clickbait,mahasiswa pendemo di dpr salami aparat polisi sebelum bubarkan diri,10,5.8,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4101,clickbait,biasa dipuji cantik bella hadid mendadak disebut ganteng gara gara tampil seperti ini,13,5.615384615,0.307692308,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4102,clickbait,hampir terlupakan penampilan sederhana hilda vitria pakai sandal jepit di tempat hiburan disorot,13,6.461538462,0.23076923100000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4103,clickbait,beri klarifikasi dinar candy minta maaf ke atta halilintar,9,5.555555556,0.333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4104,clickbait,dinar candy alami kerugian usai terseret kasus atta halilintar dan bebby fey,12,5.416666667,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4105,clickbait,ayu ting ting lawan song hye kyo jadi wanita tercantik dunia setuju,12,4.666666667,0.083333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4106,clickbait,gempi ikut nyanyi gisel di konser lukas graham gading marten bangga,11,5.181818182,0.181818182,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4107,clickbait,disindir jadi penyebab ibu bebby fey sakit dinar candy siap lapor balik,12,5.0,0.333333333,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4108,clickbait,lucinta luna jawab tantangan netizen ajak abash buka baju,9,5.444444444,0.111111111,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4109,clickbait,status umi pipik dipertanyakan istri sunu sindir soal kubangan maksiat,10,6.1,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4110,clickbait,jihyo twice terpilih jadi member idol senyum kemenangan di idol room curi fokus,13,5.153846154,0.153846154,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4111,clickbait,reaksi hotman paris usai hotman paris show ditegur kpi,9,5.1111111110000005,0.111111111,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4112,clickbait,tae yeon girls generation isyaratkan bakal tinggalkan sm entertainment,9,6.8888888889999995,0.111111111,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4113,non-clickbait,demonstran di dpr bawa kuburan singgung kematian mahasiswa kendari,9,6.444444444,0.111111111,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4114,clickbait,tagih janji khofifah ribuan buruh bakal serbu gedung dprd jawa timur,11,5.272727273,0.090909091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4115,non-clickbait,puan maharani malam ini bakal dilantik jadi ketua dpr,9,5.0,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4116,clickbait,ji chang wook pose ganteng dan imut di lokasi melting me softly fans malah sebut mirip anak kecil,18,4.444444444,0.333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4117,clickbait,marak artis dpr ruben onsu lebih pilih jadi menteri tenaga kerja ketimbang anggota dewan,14,5.3571428569999995,0.14285714300000002,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4118,clickbait,dandanan keren jennie blackpink umbar belahan dada di paris fashion week,11,5.6363636360000005,0.090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4119,clickbait,ada buronan hingga anak sd polisi ciduk ratusan perusuh september,10,5.6,0.2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4120,clickbait,tanggapan ngelantur dul jaelani soal mulan jameela jadi dpr,9,5.666666667,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4121,clickbait,stres karena pekerjaan yang tak ada habisnya jaga tubuhmu tetap sehat dengan cara ini,14,5.1428571430000005,0.571428571,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4122,clickbait,bella nova nyaris terseret ombak pelabuhan ratu gara gara pakai baju warna hijau,13,5.230769231,0.076923077,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4123,clickbait,kecantikan jang dong yoon viral ternyata harus diet demi the tale of nokdu,13,4.769230769,0.307692308,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4124,clickbait,chelsea islan diduga pacaran dengan rob clinton kardinal ibunda beri restu,11,5.818181817999999,0.181818182,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4125,clickbait,irene red velvet secantik boneka di event terbaru anting anting jadi sorotan,12,5.416666667,0.166666667,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4126,clickbait,celine evangelista ternyata sudah melahirkan semalam wajah bayi masih dirahasiakan,10,7.3,0.3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4127,clickbait,justin bieber dan hailey baldwin akhirnya perdana pamer foto pernikahan,10,6.2,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4128,clickbait,vanessa angel sadar dicap liar namun lebih pilih bahagia jadi diri sendiri,12,5.25,0.41666666700000005,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4129,clickbait,jusuf kalla penerbitan perppu kpk jatuhkan wibawa jokowi,8,6.125,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4130,clickbait,mulan jameela akhirnya pamer momen pelantikan dpr ditagih janji kampanye,10,6.3,0.1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4131,clickbait,suzy pilih karakter di while you were sleeping paling cocok dengannya,11,5.3636363639999995,0.181818182,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4132,clickbait,dicecar soal halangi enji ketemu bilqis jawaban ayu ting ting malah diledek seperti orang mabuk,15,5.4,0.26666666699999997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4133,clickbait,twice beber rahasia tetap solid dan beri kabar soal kondisi mina,11,4.909090909,0.363636364,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4134,clickbait,mahasiswa pendemo di jakarta nangis sesenggukan sambil peluk polisi gara gara ini,12,5.833333333,0.25,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4135,non-clickbait,klhk sebut perusahaan tersangka karhutla pernah diproses hukum tahun,9,6.666666667,0.333333333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4136,clickbait,dituding aji mumpung barbie kumalasari ngaku makin viral berkat doa galih ginanjar,12,5.916666667,0.083333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4137,clickbait,kerusuhan di wamena papua warga ini berhasil lolos dari maut dengan pura pura mati,14,4.928571429,0.28571428600000004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4138,clickbait,golkar vs gerindra rebutan kursi ketua mpr muzani harap bamsoet mengalah,11,5.6363636360000005,0.0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4139,clickbait,mulan jameela kaget didemo warga pengacara ahmad dhani sarankan tindak pidana,11,6.090909091,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4140,non-clickbait,cegah pelajar lakukan demonstrasi berujung kriminal pemprov dki ancam cabut kjp,11,6.272727272999999,0.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4141,clickbait,sempat bungkam barbie kumalasari akhirnya tanggapi rumor cerai dengan galih ginanjar,11,6.727272727000001,0.272727273,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4142,clickbait,rachel maryam rekan partai ungkap harapan ini untuk mulan jameela yang dituding rebut kursi dpr,15,5.4,0.26666666699999997,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4143,clickbait,ini janji pertama la nyalla usai terpilih jadi ketua dpd,10,4.7,0.4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4144,non-clickbait,maju mundur perppu kpk jokowi diminta tegas,7,5.285714286,0.28571428600000004,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4145,clickbait,buru buru nikah meski tak lama kenal delon thamrin takut sang calon istri diambil orang duluan,16,4.9375,0.1875,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4146,non-clickbait,larang mahasiswanya ikut demo rektor unimed siap beri sanksi bagi pelanggar,11,5.909090909,0.363636364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4147,clickbait,pengacara fans produce x cemas kebenaran sulit terungkap meski polisi yakin ada manipulasi,13,6.0,0.23076923100000002,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4148,clickbait,bakal terima gaji dpr puluhan juta jawaban krisdayanti dan mulan jameela dibandingkan,12,6.166666667,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4149,clickbait,video bodyguard nct dorong penggemar di bandara jadi perbincangan,9,6.333333333,0.222222222,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4150,clickbait,roger danuarta kepergok cium bibir cut meyriska hidung anak ketiga ayu dewi disorot topik pagi,15,5.333333333,0.0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4151,clickbait,txt akhirnya umumkan tanggal comeback usai sempat hiatus gara gara masalah kesehatan,12,6.083333333,0.333333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4152,clickbait,gyuri eks kara jadi bahan gosip gara gara pacari cucu konglomerat,11,5.0,0.090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4153,clickbait,bebby fey geram sang bunda disebut pura pura sakit hingga beri ancaman ini,13,4.769230769,0.307692308,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4154,clickbait,anies baswedan ungkap alasan gratiskan biaya rs bagi pengunjuk rasa,10,5.8,0.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4155,non-clickbait,proses pemilihan sempat ricuh la nyalla akhirnya terpilih jadi ketua dpd ri,12,5.333333333,0.25,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4156,non-clickbait,demo buruh di dpr diikuti puluhan ribu massa polisi siapkan personel,11,5.272727273,0.090909091,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4157,clickbait,rosa meldianti tampil anggun bermahkota ala puteri indonesia disindir jadi miss halu,12,6.083333333,0.083333333,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4158,non-clickbait,menristekdikti desak mahasiswa kembali ke kampus untuk belajar alih alih terus demo,12,6.0,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4159,clickbait,anya geraldine pajang foto kece kibas rambut ungkap keinginan jadi duta malas mandi,13,5.461538462,0.23076923100000002,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4160,clickbait,dihentikan sementara oleh kpi äòhotman paris show äô malah dapat ranking menakjubkan,12,6.083333333,0.333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4161,clickbait,korban demo mahasiswa ricuh faisal amir titipkan pesan untuk pemerintahan jokowi,11,6.3636363639999995,0.090909091,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4162,non-clickbait,dilantik jadi ketua dpr puan maharani tak perlu buat banyak uu,11,4.727272727,0.454545455,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4163,clickbait,curiga voting produce juga dimanipulasi polisi selidiki agensi para peserta yang terlibat,12,6.5,0.25,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4164,clickbait,zico banjir sindiran usai blak blakan singgung skandal golden phone jung joon young di lagu baru,16,5.0625,0.1875,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4165,clickbait,chen exo beberkan perasaan beralih ke genre retro di lagu comeback solo shall we,14,4.785714286,0.14285714300000002,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4166,clickbait,jawaban singkat yang hyun suk ditanya soal gunakan uang yg untuk judi ilegal,13,4.923076923,0.46153846200000004,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4167,clickbait,baru dirilis dear my dear chen exo sukses puncaki chart itunes dunia,12,4.75,0.083333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4168,non-clickbait,polisi dapat penghargaan usai kena lemparan batu saat aksi demo mahasiswa solo,12,5.583333333,0.25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4169,non-clickbait,kemenristek sebut status dosen ipb tersangka perancang kerusuhan bisa dicabut,10,6.8,0.2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4170,clickbait,boy william rayakan ulang tahun mendiang adik lewat postingan mengharukan ini,11,6.090909091,0.272727273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4171,clickbait,shireen sungkar niat unfollow instagram teuku wisnu gara gara foto endorse produk kok bisa,14,5.5,0.14285714300000002,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4172,clickbait,ketua dpr puan maharani ternyata punya hobi garang koleksi moge harley davidson,12,5.666666667,0.166666667,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4173,clickbait,bakal siarkan episode khusus soal manipulasi voting produce x pd note trending di naver,14,5.285714286,0.214285714,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4174,clickbait,kai pamer video seksi bikin fans histeris dan tagih debut solo,11,4.727272727,0.090909091,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4175,clickbait,ananda badudu berterima kasih pada dian sastro kini hadapi somasi polisi meski telah dibebaskan,14,5.857142857,0.28571428600000004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4176,clickbait,dewi sanca tak terima irma darmawangsa jadikan masalah kehamilannya sebagai konten youtube,12,6.583333333,0.25,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4177,clickbait,sudah kembali mesra dengan garuda indonesia surat resign dua direksi sriwijaya air ditolak,13,6.0,0.307692308,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4178,clickbait,amber liu umumkan gelar tur konser solo pasca tinggalkan sm bakal dimulai di amerika utara,15,5.066666667,0.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4179,clickbait,rich brian jadi satu satunya artis indonesia yang masuk nominasi mtv ema,12,5.083333333,0.25,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4180,clickbait,sayembara desain ibu kota resmi digelar hari ini anak muda jadi jurinya,12,5.0,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4181,non-clickbait,infografis mengenal sejarah batik di indonesia yang eksis sejak masa kerajaan,11,6.090909091,0.363636364,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4182,clickbait,lebby wilayati dinilai lebih pantas ikutan puteri indonesia dibanding rosa meldianti setuju,12,6.666666667,0.166666667,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4183,clickbait,soroti penahanan pelajar indonesia unicef anak anak bebas suarakan pandangan mereka,11,6.6363636360000005,0.090909091,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4184,clickbait,anji beri pesan ini untuk rekan artis yang melenggang jadi anggota dpr,12,4.916666667,0.41666666700000005,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4185,clickbait,episode terbaru the tale of nokdu dipuji semakin menyenangkan rating meningkat tajam,12,6.083333333,0.083333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4186,clickbait,dinar candy dapat dukungan soal protes rkuhp tagar savedinarcandy sampai ada di spanduk demo,14,5.642857143,0.35714285700000004,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4187,clickbait,sering tampil branded harga kaus kaki agnez mo sukses bikin syok,11,4.909090909,0.090909091,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4188,non-clickbait,dipastikan nihil titik api status darurat pencemaran udara riau akhirnya dicabut,11,6.3636363639999995,0.181818182,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4189,clickbait,angela lee terjatuh hingga kepala bocor gara gara diganggu makhluk halus,11,5.6363636360000005,0.090909091,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4190,clickbait,la nyalla bikin geger usai terpilih jadi ketua dpd ini alasannya,11,4.909090909,0.272727273,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4191,clickbait,rachel vennya ikutan demo suarakan aspirasi soal ruu kuhp malah bikin ngakak karena ini,14,5.285714286,0.28571428600000004,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4192,clickbait,reza rahadian peringati hari batik pakai kain tapis dari lampung tatapan mata tajam bikin meleleh,15,5.533333333,0.133333333,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4193,clickbait,lee min ki tak ragu putuskan bintangi the lies within lee yoo young antusias coba karakter baru,17,4.647058824,0.117647059,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4194,clickbait,berada di garis depan amankan demo mahasiswa kaki polwan ini terjepit pagar,12,5.333333333,0.333333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4195,clickbait,honorer k nebeng demo buruh oktober ini tuntutannya,8,5.5,0.125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4196,non-clickbait,kerap sebut demo ditunggangi komnas ham nilai pernyataan wiranto ingatkan era orba,12,5.916666667,0.083333333,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4197,clickbait,jessica iskandar rahasiakan hal ini dari richard kyle belum move on dari mantan suami,14,5.1428571430000005,0.35714285700000004,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4198,clickbait,sehun kecewa tak jadi model mv shall we chen berikan janji ini,12,4.25,0.333333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
4199,clickbait,trailer perdana birds of prey dirilis harley quinn akui putus dari joker,12,5.083333333,0.083333333,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
